star_id,ra,dec,teff,logg,fe_h,snr,chi2,vbroad,rv_scatter,rv,fiber,field_id,survey,n_elements,z_max,z_max_signed,element_max,family_max,z_second,element_second,n_discrepant,n_active,n_active_same_sign,n_quiet,z_rest_rms,z_background_rms,contrast,family_mean_z,n_family_active,n_family_siblings,classification,reason,n_elements_all,z_C_excluded,z_N_excluded,n_used,chi2_reduced,chi2_leave_one_out,z_sum_abs,z_C,z_N,z_O,z_Na,z_Mg,z_Al,z_Si,z_K,z_Ca,z_Ti,z_TiII,z_V,z_Cr,z_Mn,z_Co,z_Ni,z_Ce,pass_snr,pass_chi2,pass_ruwe,pass_rv_scatter,pass_vbroad,pass_metallicity,cool_star_caveat,pass_population,pass_n_elements,pass_pipeline_flags,element_caveat,caveated_element,resolution_trusted,resolution_note,needs_high_resolution_confirmation,vet_pass,vet_reasons,vet_untested,element_flag_rate,pass_element_rate,field_flag_ratio,pass_field_rate,pass_rv_window,rv_window_reason,rv_window_untested,pass_fiber_window,fiber_window_reason,fiber_window_untested,rv_flag_ratio,pass_rv_rate,fiber_flag_ratio,pass_fiber_rate,rvscatter_flag_ratio,pass_rvscatter_rate
2M11103566+5303404,167.648602,53.061249,5733.7266,4.2109747,-0.04919,107.44376,1.885819,2.0168333,0.059165653,14.748305,266.0,154+59_MGA,APOGEE,12,5.343998870995459,-5.343998870995459,Cr,fe_peak,3.371470262243099,Mg,1,3,0,9,1.6947618172211816,1.6947618172211816,3.1532447903256124,0.8861640435508389,0,3,SPARSE,single-element excursion with a quiet background,12,1.363471405743024,,12,5.012726476785,2.872217617110842,19.96616236036089,1.363471405743024,,0.6266693304067749,-1.0999459274522194,3.371470262243099,1.9050911190131008,2.7141497226609395,0.17748219974880008,-0.1964194120388241,-1.872443385149157,,-1.906086928308817,-5.343998870995459,0.11480562576221721,,0.6375995765814825,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,2.10414235705951,True,True,,False,True,,False,0.8070141552049688,True,1.0270447903605475,True,0.7102742880195151,True
2M22112830+1136237,332.867921,11.606606,5700.297,4.1724854,-0.71619,187.85083,3.333957,4.0091286,0.048188232,-10.629335,101.0,073-34_MGA,APOGEE,12,5.341684770674753,-5.341684770674753,Cr,fe_peak,3.524088344235738,Na,1,3,2,9,1.4791027456989507,1.4791027456989507,3.611435910187928,0.38234893370982376,0,3,SPARSE,single-element excursion with a quiet background,12,0.05345850096306927,,12,4.383232537077876,2.187744932334175,17.060594678872924,0.05345850096306927,,1.495630759718249,-3.524088344235738,0.2975509733803418,-2.0133868464453055,0.11950446378649265,1.0141466020244354,0.2621101751183295,-1.84544494235981,,0.1501941213384265,-5.341684770674753,-0.15911695308806406,,-0.8377357267029808,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.4358232919104175,True,True,,False,True,,False,0.9724902438116658,True,1.057866698793587,True,0.7141554970194974,True
2M20480674-0109523,312.028124,-1.164528,4961.838,4.572896,-0.25822,376.99866,3.174534,1.5130386,0.03838981,42.040695,98.99999,047-26_MGA,APOGEE,12,5.340687579335085,-5.340687579335085,K,odd_z,2.2898947422651252,V,1,2,1,10,1.2873738982803191,1.2873738982803191,4.148513175907328,0.7322555744320789,0,2,SPARSE,single-element excursion with a quiet background,12,0.9088887352722499,,12,3.8961325761476804,1.6573315539734652,17.323993029707033,0.9088887352722499,,-1.737764810007126,1.2606588714708375,0.34209723327080105,0.2038522773933203,1.614104555949695,-5.340687579335085,-1.7506669644231434,0.6928667251366836,,-2.2898947422651252,-0.06665768221147766,0.9260851142960297,,1.098656473947709,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,1.406875241670288,True,True,,False,False,"K over-dense in fiber [91, 111]: 3.1x other elements, p=5.3e-13 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,1.039953572243627,True,1.057866698793587,True,0.7141554970194974,True
2M15060282+3541229,226.511766,35.689709,5564.639,4.4630013,-0.4176,130.18289,2.1666062,2.4686527,0.19916037,-30.190243,105.28821,060+60,APOGEE,12,5.340585843338455,-5.340585843338455,Na,odd_z,1.518087609323597,Si,1,1,0,11,0.9037297220375093,0.9037297220375093,5.340585843338455,0.6821599798749924,0,2,SPARSE,single-element excursion with a quiet background,12,0.6513896068910127,,12,3.125488222125087,0.8167274104939939,14.591846582039487,0.6513896068910127,,0.8327855179364726,-5.340585843338455,0.584862356226167,0.6979776777866353,-1.518087609323597,-0.6663422819633495,0.5657159496027724,0.8286699592380506,,-0.4175339479730883,1.0225071436182709,-0.7079095566577007,,1.4088687383749268,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.672480007059369,True,True,,False,True,,False,1.1354205464397984,True,1.0859894589918033,True,1.1583326202468796,True
2M14121312+5259279,213.054697,52.991093,5284.5303,4.527381,-0.20262,305.54102,3.7296665,8.746614,2.2408822,-22.143106,57.0,098+60_MGA,APOGEE,12,5.340461348671577,-5.340461348671577,Na,odd_z,1.5623069353061891,K,1,1,0,11,0.8085499581926405,0.8085499581926405,5.340461348671577,1.087360187025824,0,2,SPARSE,single-element excursion with a quiet background,12,-0.23018817748300163,,12,2.9759842333734636,0.6537530348933207,12.59707050349184,-0.23018817748300163,,-0.6843359468969736,-5.340461348671577,-0.12527691435613855,-0.6124134387454592,-0.6923261546686933,1.5623069353061891,1.4971090241506981,-0.6995389670437991,,-0.2616844495759284,0.5135700197551077,0.017387270357058924,,0.5906600339642176,,True,True,True,False,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,RV scatter > 1.0 km/s (spectroscopic binary); element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.9601407861473679,True,True,,False,True,,False,1.1354205464397984,True,1.009821386425746,True,2.3917659268614138,True
2M14182592+5403192,214.608002,54.055359,5140.1367,4.5559564,-0.024255,137.01648,4.4733205,1.5162821,0.04541639,-12.479993,158.0,098+60_MGA,APOGEE,12,5.3400056642744085,-5.3400056642744085,Na,odd_z,1.0989637255421625,Cr,1,1,0,11,0.6761258998528997,0.6761258998528997,5.3400056642744085,0.40182809911004835,0,2,SPARSE,single-element excursion with a quiet background,12,-0.39800230037014633,,12,2.7953557542877996,0.45714623245189345,11.673354645169496,-0.39800230037014633,,0.34378506653132646,-5.3400056642744085,-0.8345513648334946,-0.6429379741272784,-0.16071596697034277,0.16071822409281827,0.2805314114534083,0.8036384967149198,,-0.879134005041349,1.0989637255421625,-0.11298126715960322,,-1.0153914784283846,,True,False,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0; element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.9601407861473679,True,True,,False,True,,False,0.9724902438116658,True,0.961505546188379,True,0.7141554970194974,True
2M17384440+7645127,264.685003,76.753532,4952.3857,4.576716,-0.12646,157.32988,3.5494413,1.7614893,0.0,-17.985558,278.0,CVZTILE_107+30_btx,APOGEE,12,5.339944541057156,-5.339944541057156,Na,odd_z,2.3485406447535326,O,1,2,1,10,0.9918444120846575,0.9918444120846575,5.339944541057156,0.8299947233029902,0,2,SPARSE,single-element excursion with a quiet background,12,-0.777326305637319,0.20949946841596104,12,3.2780263680987733,0.9837553377835597,13.98807471132784,-0.777326305637319,0.20949946841596104,-2.3485406447535326,-5.339944541057156,-0.035081669387361285,0.47356310388557915,-0.46558650822264214,1.1864263427204012,0.4022387278207982,1.048941082633848,,0.8353081202691446,0.42724194187886344,1.0985060689573025,,0.3266959597412076,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.9383614440790637,True,True,,False,True,,False,1.0884188056179507,True,1.0743216829542488,True,0.9699869228940808,True
2M04022850-6916298,60.618757,-69.274956,5564.6846,4.4783106,-0.24539,111.84155,1.9950786,1.5051161,0.0,2.3069305,73.0,284-39,APOGEE,12,5.338393829596326,-5.338393829596326,Na,odd_z,1.8568884539759998,Ni,1,1,0,11,0.6958748569562209,0.6958748569562209,5.338393829596326,0.16149875466132663,0,2,SPARSE,single-element excursion with a quiet background,12,1.6548889759687924,,12,2.818759055154531,0.48424181654384085,11.047521498238188,1.6548889759687924,,-0.592589306792601,-5.338393829596326,0.23765988683583963,0.15821186974481505,0.7118359923315343,-0.16478563957783823,-0.5045520123374353,-0.6005291656267437,,0.20053447913054198,0.23028491695232053,0.45125594533619107,,1.8568884539759998,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.0075641169717906,True,True,,False,True,,False,0.936849240111762,True,0.9934335601271429,True,0.9699869228940808,True
2M14444193+4018215,221.174717,40.305992,5129.056,4.5662675,-0.33083,369.075,3.2225525,1.5176443,0.055219453,-16.742651,142.1121,071+62_btx,APOGEE,12,5.338265645111556,-5.338265645111556,Na,odd_z,1.839581947523443,O,1,1,0,11,0.9322405963780303,0.9322405963780303,5.338265645111556,0.3001755869766086,0,2,SPARSE,single-element excursion with a quiet background,12,0.8982375771149037,,12,3.1714064935555175,0.8690725295352656,13.51869414664874,0.8982375771149037,,-1.839581947523443,-5.338265645111556,0.39897240111095433,0.3766656391574025,0.15727235690534147,0.22368553479581474,-0.6528400066684151,0.32224980042011564,,-0.3277118617281842,-1.086579698329414,1.2022837875375916,,1.5925854673605055,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.7268855415296489,True,True,,False,True,,False,1.0884188056179507,True,0.9718409489195766,True,0.7102742880195151,True
2M12072534-7426095,181.855595,-74.435982,4924.1016,4.5818024,-0.029584,113.55505,2.559175,4.252164,0.098023094,-21.229942,174.40741,300-12,APOGEE,12,5.337949670492446,-5.337949670492446,Na,odd_z,1.3557258477934264,Ti,1,1,0,11,0.7491620639870449,0.7491620639870449,5.337949670492446,0.6476995947055514,0,2,SPARSE,single-element excursion with a quiet background,12,-2.17608953892773,,12,2.888949038666752,0.5612437981173292,12.421232285478778,-2.17608953892773,,-0.5505790190622875,-5.337949670492446,-0.26710160076933986,-1.2450337763143857,-0.5142944751764047,-0.05036541309671709,0.8051049090507244,-1.3557258477934264,,0.825855160748612,0.7188284178916947,-0.4634397534586665,,0.2869542416240727,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.5192039582354635,True,True,,False,True,,False,1.0884188056179507,True,0.961505546188379,True,0.7802834024300408,True
2M22432277-0612014,340.844901,-6.20039,5833.9287,4.3124647,-0.16558,121.99608,2.0656655,6.592801,0.0,-36.977673,123.0,K2_C3_061-52_btx,APOGEE,12,5.3374498710875855,-5.3374498710875855,V,fe_peak,1.7767231784361688,Cr,1,1,0,11,1.0383397525580047,1.0383397525580047,5.140369380964657,0.9092937175003578,0,3,SPARSE,single-element excursion with a quiet background,12,-1.5453609955572694,,12,3.3623345821281068,1.0781494417422186,15.201222506601004,-1.5453609955572694,,-0.6277690723248923,0.09352596295022624,-1.340615215480506,0.576653905427047,-1.1778304190731452,0.9204094830614905,-0.6835574243827595,1.7155300003122782,,-5.3374498710875855,1.7767231784361688,0.28427318861125106,,-0.6668847854536538,,True,True,True,True,True,True,False,True,True,True,"weak, blended V I lines; unreliable below solar metallicity",True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.004527591741849781,True,1.6561949047510987,True,True,,False,True,,False,1.1469770103646475,True,1.0859894589918033,True,0.9699869228940808,True
2M23163431-0554273,349.14298,-5.907598,5182.644,4.5485296,-0.30847,128.15158,2.5709286,1.5387568,0.0,22.269709,288.0,K2_C12_071-60_btx,APOGEE,12,5.335595614654094,-5.335595614654094,Na,odd_z,2.461931111579588,Ca,1,2,0,10,1.0970651773539437,1.0970651773539437,4.863517432504088,1.0693133268228574,0,2,SPARSE,single-element excursion with a quiet background,12,-0.06812368436360304,,12,3.47563771667542,1.20355200336264,14.871485462109533,-0.06812368436360304,,0.40259344229158694,-5.335595614654094,1.4977908574345902,1.1353194990401325,0.9905707993362997,1.0033071546055823,2.461931111579588,-0.3910873731031698,,0.12048108678542163,0.3381812336099912,-1.0974653385749,,0.09716195109417777,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.1867519045382022,True,True,,False,True,,False,0.8185418620027395,True,1.0743216829542488,True,0.9699869228940808,True
2M13414053+2357030,205.418891,23.950836,5475.56,4.052828,-0.23606,108.649124,2.9047582,1.5275309,0.012721297,-39.494373,299.99997,016+77_MGA,APOGEE,15,5.335299212403035,5.335299212403035,O,alpha,2.531281196588033,Mn,1,3,1,12,1.374316916367065,1.374316916367065,3.882146213048603,0.8881342447044249,1,5,SPARSE,single-element excursion with a quiet background,15,0.7634697089361632,,15,3.6605250332297294,1.8887469866126785,21.173937727991742,0.7634697089361632,,5.335299212403035,1.3094810178398497,0.18657903036169626,0.010385484206507646,0.16596876272876807,-0.3282864311856303,-0.7407712568479843,-2.0505329685478086,1.296819205035867,-1.653485511430481,1.7556372766234953,2.531281196588033,-1.383171642655748,1.9349816960930877,-0.49125703544375293,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.009892948347394686,True,1.308393974753368,True,True,,False,True,,False,1.1469770103646475,True,1.0743216829542488,True,0.9699869228940808,True
2M08130908+4024459,123.287834,40.412777,4896.763,4.541213,0.095948,119.8593,2.9915068,1.5035574,0.110173084,0.3107627,225.92377,181+32_btx,APOGEE,12,5.3351036009168435,-5.3351036009168435,V,fe_peak,3.7953853229763985,Al,1,2,1,10,1.333959721362625,1.333959721362625,3.999448795550659,0.6968777158387023,0,3,SPARSE,single-element excursion with a quiet background,12,-1.002818663934062,-0.7082481760898408,12,4.003105362742686,1.7794485382178522,15.24989200294508,-1.002818663934062,-0.7082481760898408,0.7905042178225856,-0.08618518679801115,0.4105287426730757,-3.7953853229763985,0.9172468561702777,-1.0254522453405743,-0.743340768228162,-0.0555119145030455,,-5.3351036009168435,-0.6846613133794918,0.22212479838075266,,-1.1838470357558624,,True,True,True,True,True,True,False,True,True,True,"weak, blended V I lines; unreliable below solar metallicity",True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.004527591741849781,True,0.9336144570105583,True,True,,False,True,,False,0.936849240111762,True,0.9892977154817607,True,0.7802834024300408,True
2M19235604-2902584,290.98351,-29.049562,5030.1714,4.5494695,-0.48236,132.7744,2.3386757,1.5004448,0.0,-2.47716,63.0,K2_C7_009-18,APOGEE,12,5.334650751796611,-5.334650751796611,Na,odd_z,3.180092661885681,Cr,1,3,1,9,1.6291217179526611,1.6291217179526611,3.274556279625771,0.8854905782699425,0,2,SPARSE,single-element excursion with a quiet background,12,0.7004931283086338,,12,4.804409327883289,2.6540375719050298,20.677112153398397,0.7004931283086338,,0.290608523879822,-5.334650751796611,1.5058503383034163,0.5328685202088584,1.8767471162726082,1.2381126363310266,-1.1587387700385487,-1.0324847440681413,,1.4937153019678822,3.180092661885681,-2.5534838017940094,,-0.4797589868517955,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,2.5161422591410925,True,True,,False,True,,False,0.977667418379633,True,0.9934335601271429,True,0.9699869228940808,True
2M22394539-1503323,339.939163,-15.058996,5877.706,4.434238,-0.46092,151.71765,2.4454567,15.427658,0.0,-44.05305,269.0,046-58-O,APOGEE,12,5.334109618774427,-5.334109618774427,Na,odd_z,2.3814960220364014,Cr,1,2,0,10,1.0961591748586645,1.0961591748586645,4.866181610405433,0.5622677404527319,0,2,SPARSE,single-element excursion with a quiet background,12,-0.21005026634397478,,12,3.4724949773330813,1.2015649366268284,15.107993433052172,-0.21005026634397478,,0.13011324494185214,-5.334109618774427,0.6944876045755491,-0.47278532231201564,0.7094022671663787,-0.6517501585934481,1.655950338617211,1.5039718224264198,,-0.328727353486519,2.3814960220364014,-0.683702795730929,,-0.5614968843910219,,True,True,True,True,False,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,line broadening > 15.0 km/s; element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.5933759522691011,True,True,,False,True,,False,1.1469770103646475,True,1.0270447903605475,True,0.9699869228940808,True
2M16271070+4120250,246.794603,41.34029,5658.5283,4.0410576,-0.64135,185.83897,1.9165493,1.503592,0.1615404,-27.071127,246.66353,064+44_MGA,APOGEE,12,5.3337094337037065,5.3337094337037065,Mn,fe_peak,3.464712322360086,Na,1,3,0,9,1.518130019949167,1.518130019949167,3.5133416529648103,1.2870167862257593,1,3,SPARSE,single-element excursion with a quiet background,12,-1.0886717103976076,,12,4.4833635546132795,2.304718757470858,18.467090644163555,-1.0886717103976076,,-0.27655946313673524,-3.464712322360086,-0.8717663916059587,-0.3041850802919033,1.2312987987895616,1.020540616230268,-1.0712008161137299,1.0320673632543316,,0.1247919298627423,1.2966994930097764,5.3337094337037065,,-2.439558935804759,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.0077925415325079735,True,1.4987330753188637,True,True,,False,True,,False,1.1354205464397984,True,0.9892977154817607,True,0.8541859866311636,True
2M08364948+1950507,129.206183,19.847433,4925.6494,4.5938163,-0.22437,70.86623,1.8736135,1.5023807,0.14206243,-6.202446,234.14244,NGC2632_btx,APOGEE,12,5.33283411827484,-5.33283411827484,Na,odd_z,1.210424571441256,Mg,1,1,0,11,0.6906597100460465,0.6906597100460465,5.33283411827484,0.13840307219022985,0,2,SPARSE,single-element excursion with a quiet background,12,0.8394832653238544,,12,2.807186576577163,0.47701083508088915,11.204299302345607,0.8394832653238544,,0.3021450708539736,-5.33283411827484,1.210424571441256,-0.13351533432057003,-0.0011827501789444445,-0.14329081005988964,-1.1722364047150267,-0.736038206239012,,-0.05011135842500943,-0.33405365717413427,1.001563220939651,,-0.7869037997232974,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.9181712103532408,True,True,,False,True,,False,0.977667418379633,True,0.9892977154817607,True,0.8541859866311636,True
2M13134778+2344384,198.449108,23.744017,5404.8926,4.519982,-0.48166,155.43088,2.446527,2.974336,0.059509754,32.38077,64.99999,357+85_MGA,APOGEE,12,5.332454783050265,-5.332454783050265,Na,odd_z,3.488227163882581,Ti,1,3,0,9,1.5696091694633103,1.5696091694633103,3.39731373057254,0.962673355526068,0,2,SPARSE,single-element excursion with a quiet background,12,1.2830589627039914,,12,4.627956367230999,2.463672944863303,18.340946416530667,1.2830589627039914,,-1.4400950887581014,-5.332454783050265,-0.530759116170087,0.3407546377590996,-0.9622945704228896,1.5845920732930365,1.5739567373039174,3.488227163882581,,2.5335314386466,-0.24584157415862845,0.05444206628902769,,0.25399716679643175,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.8810733836723017,True,True,,False,True,,False,0.8897521995083173,True,0.9934335601271429,True,0.7102742880195151,True
2M00115214+8520020,2.967261,85.333908,5629.117,4.485654,-0.3121,369.08206,2.9811237,1.500963,0.18679436,-14.810771,220.4268,N188,APOGEE,12,5.332049743439382,-5.332049743439382,Na,odd_z,1.8554094327484614,O,1,1,0,11,0.8760470757677821,0.8760470757677821,5.332049743439382,0.3419231567478269,0,2,SPARSE,single-element excursion with a quiet background,12,0.0855884744200882,,12,3.072733144590506,0.7674584789612822,12.397542630452566,0.0855884744200882,,1.8554094327484614,-5.332049743439382,-0.15633119370050058,0.4817240644190347,0.226424844644945,0.20212224907661908,0.6724327154377419,-0.6594511301239063,,0.4396453505735185,0.20958790493215887,0.31023639168053846,,1.8521276096757595,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.6153012033992198,True,True,,False,True,,False,1.0884188056179507,True,0.9037540223904224,True,1.1583326202468796,True
2M01553470+0038465,28.894616,0.646271,5177.2637,4.521534,0.0018632,502.5302,7.2057633,1.5024153,0.015540858,4.759267,215.4976,Cet_M_MGA,APOGEE,12,5.331379552697756,-5.331379552697756,Cr,fe_peak,2.265424738783297,O,1,2,1,10,1.1745141429592143,1.1745141429592143,4.539221247064107,0.8528908946426004,0,3,SPARSE,single-element excursion with a quiet background,12,1.6745948535104784,-0.21976677696958669,12,3.63316051058726,1.379483472011218,16.746443100833197,1.6745948535104784,-0.21976677696958669,-2.265424738783297,1.0463372760358904,1.345964939082504,1.1539976120375333,1.3680170615238314,-0.26908439465791534,-0.7418744852238358,-0.6656903568628315,,0.1967277083028729,-5.331379552697756,1.042186999174259,,1.319757976450669,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.2733761311468303,True,True,,False,True,,False,0.8643700222392848,True,0.9037540223904224,True,0.9699869228940808,True
2M14133670+4418398,213.402917,44.311081,5319.3374,4.5379176,-0.34376,418.46664,2.8622003,1.5217733,0.02850077,-13.734316,141.0,086+66_MGA,APOGEE,12,5.331134347058872,-5.331134347058872,Na,odd_z,1.5286847635844198,Al,1,1,0,11,0.9358893115267414,0.9358893115267414,5.331134347058872,1.3651878075860906,0,2,SPARSE,single-element excursion with a quiet background,12,-0.6643890711160018,,12,3.171314188676734,0.875888803429998,14.117569332092117,-0.6643890711160018,,-0.4528780503770656,-5.331134347058872,-0.9605834243619127,-1.5286847635844198,-0.010607409135781665,-1.2016908515877613,-1.421679851200797,1.2396127407826012,,-0.2086344567950074,-0.5282818235546617,0.41149440404812127,,0.822287209605114,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.672480007059369,True,True,,False,True,,False,0.9724902438116658,True,0.9718409489195766,True,0.7510068636765482,True
2M23041265+1322451,346.052748,13.379204,5094.824,4.577692,-0.016823,67.72679,1.6465313,3.200516,0.04839248,-0.7735082,30.999998,087-41_MGA,APOGEE,12,5.331048210066301,-5.331048210066301,Na,odd_z,2.400133483390682,V,1,2,0,10,1.0572942607015523,1.0572942607015523,5.042161305717257,0.7972429357108056,0,2,SPARSE,single-element excursion with a quiet background,12,-0.4492613647873652,,12,3.393054809073998,1.117871153712442,13.170572199314037,-0.4492613647873652,,0.022356771016229317,-5.331048210066301,0.003157721698054891,-1.2508819149146737,-1.978546738346361,0.3436039565069375,-0.19534150261345845,-0.14573822658561497,,2.400133483390682,-0.5035656968290402,-0.24429378075888794,,-0.7519041965877956,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,2.221039154673927,True,True,,False,True,,False,0.936849240111762,True,0.8919082050120557,True,0.7141554970194974,True
2M06585701-7331324,104.737567,-73.525681,5843.1562,4.196818,-0.35259,178.96097,3.4154663,1.5522083,0.11609751,51.845425,265.96277,LMC23,APOGEE,12,5.330821867552386,-5.330821867552386,Na,odd_z,1.8242482019339705,Mn,1,1,0,11,1.0235125412010448,1.0235125412010448,5.208360086430315,1.2539835123223926,0,2,SPARSE,single-element excursion with a quiet background,12,-0.939562522852722,,12,3.328418243794061,1.0475779219958203,14.14709518185578,-0.939562522852722,,0.028143350909526445,-5.330821867552386,1.7469942141973316,1.4165809636413103,0.6773826509452148,1.091386061003475,0.2686472223833494,0.6835163104952234,,-0.07188443281367755,-0.9695620773725646,-1.8242482019339705,,-0.0379278286077509,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,3.4361861963219766,True,True,,False,True,,False,1.039953572243627,True,1.0270447903605475,True,0.7802834024300408,True
2M18514347+4700538,282.931153,47.014954,4922.547,4.5762353,-0.1056,99.43074,2.7198815,1.5067458,0.14893761,-12.622373,51.2242,K03_077+20,APOGEE,12,5.330584479941619,-5.330584479941619,Na,odd_z,1.520699495340839,Al,1,1,0,11,0.8038301480938785,0.8038301480938785,5.330584479941619,1.0210029596984607,0,2,SPARSE,single-element excursion with a quiet background,12,-0.537316042253858,,12,2.960225239552113,0.6461429069846266,12.827596826241363,-0.537316042253858,,-0.9529798912961578,-5.330584479941619,-0.5382556353622867,-1.520699495340839,0.834039062733992,-0.5213064240560824,0.05617041834151311,0.44203296943850634,,1.3774065662425579,-0.4041036327905889,-0.35641137185241484,,-0.4936068788448049,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.1833020443505913,True,True,,False,True,,False,0.9724902438116658,True,1.009821386425746,True,0.8541859866311636,True
