target_id,name,ra,dec,kind,vtype,period_cat,mag_cat,amp_cat,source,field,gsc_bin_index,ref_number,pm_total_masyr,colour,n_det_cat,pulsator_class,mag_max_cat,band_cat
752,CM Sct,280.61199951171875,-5.340829849243164,pulsator,DCEP,3.916977,11.84,0.7000000000000011,vsx,allsky_pulsators,,,,,,cepheid,10.79,V
753,ASAS J102558-5956.8,156.4929962158203,-59.945499420166016,pulsator,DCEPS,3.39563,11.855,0.33000000000000007,vsx,allsky_pulsators,,,,,,cepheid,10.99,V
754,V0572 Aql,300.635986328125,0.713890016078949,pulsator,DCEPS,3.76733,11.879999999999999,0.4399999999999995,vsx,allsky_pulsators,,,,,,cepheid,10.96,V
755,AK Cep,337.2090148925781,58.210899353027344,pulsator,DCEP,7.23268,11.889999999999999,0.6600000000000001,vsx,allsky_pulsators,,,,,,cepheid,10.86,V
756,V0824 Cas,5.630420207977295,63.03310012817383,pulsator,DCEP,5.350258,11.895,0.33000000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.03,V
757,V2853 Ori,91.59619903564453,8.063579559326172,pulsator,DCEPS(B),0.3321423,11.91,0.47999999999999865,vsx,allsky_pulsators,,,,,,cepheid,10.97,V
758,VY Per,36.89759826660156,58.917198181152344,pulsator,DCEP,5.53183,11.93,0.8599999999999994,vsx,allsky_pulsators,,,,,,cepheid,10.8,V
759,NGC 5904 SAW V42,229.60299682617188,2.048110008239746,pulsator,CWA,25.719,11.95,1.5,vsx,allsky_pulsators,,,,,,cepheid,10.5,V
760,UY Per,38.630401611328125,58.83169937133789,pulsator,DCEP,5.365106,11.969999999999999,0.9399999999999995,vsx,allsky_pulsators,,,,,,cepheid,10.8,V
761,UZ Sct,277.8429870605469,-12.92870044708252,pulsator,DCEP,14.7442,11.974999999999998,0.9700000000000006,vsx,allsky_pulsators,,,,,,cepheid,10.79,V
762,UY Eri,48.41299819946289,-10.442299842834473,pulsator,ACEP,2.21328,11.995,0.7300000000000004,vsx,allsky_pulsators,,,,,,cepheid,10.93,V
763,DG Vul,299.6669921875,27.683700561523438,pulsator,DCEP,13.60831,12.0,1.1399999999999988,vsx,allsky_pulsators,,,,,,cepheid,10.73,V
764,ASASSN-V J165645.79-363702.7,254.1909942626953,-36.617401123046875,pulsator,CWA,9.8651,12.0,0.3800000000000008,vsx,allsky_pulsators,,,,,,cepheid,11.11,V
765,CG Cas,0.24687999486923218,60.95899963378906,pulsator,DCEP,4.36554,12.01,0.8399999999999999,vsx,allsky_pulsators,,,,,,cepheid,10.89,V
766,BV Mon,104.21299743652344,4.516190052032471,pulsator,DCEP,3.013943,12.01,0.8200000000000003,vsx,allsky_pulsators,,,,,,cepheid,10.9,V
767,BB Gem,98.64710235595703,13.079099655151367,pulsator,DCEP,2.308207,12.015,1.1300000000000008,vsx,allsky_pulsators,,,,,,cepheid,10.75,V
768,V0389 Sct,276.8999938964844,-11.278599739074707,pulsator,DCEPS,3.79385,12.02,0.40000000000000036,vsx,allsky_pulsators,,,,,,cepheid,11.12,V
769,CS Ori,91.8561019897461,11.152000427246094,pulsator,DCEP,3.88939,12.024999999999999,0.9500000000000011,vsx,allsky_pulsators,,,,,,cepheid,10.85,V
770,UZ Cas,18.171499252319336,61.21329879760742,pulsator,DCEP,4.259459,12.03,0.8000000000000007,vsx,allsky_pulsators,,,,,,cepheid,10.93,V
771,DY Car,163.13699340820312,-60.526798248291016,pulsator,DCEP,4.67461,12.035,0.8499999999999996,vsx,allsky_pulsators,,,,,,cepheid,10.91,V
772,V0901 Mon,96.86100006103516,1.193809986114502,pulsator,DCEP(B),2.26571,12.049999999999999,0.6999999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.0,V
773,V0606 Pup,112.18699645996094,-44.47129821777344,pulsator,CWB,1.43775,12.049999999999999,0.5,vsx,allsky_pulsators,,,,,,cepheid,11.1,V
774,V2340 Cyg,322.18701171875,48.97819900512695,pulsator,DCEP,7.97787,12.05,0.5,vsx,allsky_pulsators,,,,,,cepheid,11.8,B
775,V1837 Aql,288.46099853515625,2.855560064315796,pulsator,DCEPS(B),1.25771,12.055,0.4299999999999997,vsx,allsky_pulsators,,,,,,cepheid,11.14,V
776,V0912 Aql,282.0679931640625,0.8176900148391724,pulsator,DCEP,4.40034,12.065,0.8900000000000006,vsx,allsky_pulsators,,,,,,cepheid,10.92,V
777,VW Pup,112.95500183105469,-20.149700164794922,pulsator,DCEP,4.28537,12.075,0.75,vsx,allsky_pulsators,,,,,,cepheid,11.0,V
778,AV Sgr,271.2030029296875,-22.73240089416504,pulsator,DCEP,15.415,12.084999999999999,1.4299999999999997,vsx,allsky_pulsators,,,,,,cepheid,10.67,V
779,KK Cen,175.7010040283203,-58.99340057373047,pulsator,DCEP,12.1803,12.09,1.0999999999999996,vsx,allsky_pulsators,,,,,,cepheid,10.84,V
780,NO Cas,6.01938009262085,61.34170150756836,pulsator,DCEPS,2.58278,12.1,0.3000000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.25,V
781,ASAS J073343-3530.9,113.4280014038086,-35.51459884643555,pulsator,CWA,70.35,12.105,0.34999999999999964,vsx,allsky_pulsators,,,,,,cepheid,11.23,V
782,VY Sgr,273.0190124511719,-20.70400047302246,pulsator,DCEP,13.5572,12.12,1.120000000000001,vsx,allsky_pulsators,,,,,,cepheid,10.86,V
783,V0731 Pup,122.60800170898438,-32.521400451660156,pulsator,DCEP,5.4647817,12.149999999999999,0.7000000000000011,vsx,allsky_pulsators,,,,,,cepheid,11.1,V
784,IX Cas,1.211709976196289,50.234901428222656,pulsator,DCEP,9.153375,12.18,0.5800000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.19,V
785,ER Aur,78.2916030883789,41.9906005859375,pulsator,DCEP,15.69073,12.184999999999999,0.6300000000000008,vsx,allsky_pulsators,,,,,,cepheid,11.17,V
786,FN Car,165.30999755859375,-60.116600036621094,pulsator,DCEP,4.58569,12.204999999999998,0.6899999999999995,vsx,allsky_pulsators,,,,,,cepheid,11.16,V
787,ASASSN-V J180946.70-182238.2,272.44500732421875,-18.377300262451172,pulsator,DCEP,7.2913,12.209999999999999,0.6600000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.18,V
788,DW Per,38.46900177001953,57.02750015258789,pulsator,DCEP,3.649785,12.229999999999999,0.6600000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.2,V
789,AY Cas,24.75,64.98919677734375,pulsator,DCEP,2.8715041,12.239999999999998,0.7799999999999994,vsx,allsky_pulsators,,,,,,cepheid,11.15,V
790,UX Per,33.28120040893555,58.080101013183594,pulsator,DCEP,4.565815,12.245,1.0500000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.02,V
791,NW Tel,274.9330139160156,-51.26470184326172,pulsator,CWA,34.48,12.25,1.0999999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.0,V
792,AP Cas,8.317460060119629,62.90719985961914,pulsator,DCEP,6.847,12.259999999999998,0.6199999999999992,vsx,allsky_pulsators,,,,,,cepheid,11.25,V
793,V0367 Sct,278.3970031738281,-10.427300453186035,pulsator,DCEP(B),6.29307,12.26,0.6999999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.21,V
794,Gaia DR3 4097633069395744768,274.385009765625,-16.243600845336914,pulsator,DCEP,20.148,12.264999999999999,0.75,vsx,allsky_pulsators,,,,,,cepheid,11.19,G
795,V1345 Cen,215.94000244140625,-58.490299224853516,pulsator,DCEPS(B),0.631355,12.264999999999999,0.4299999999999997,vsx,allsky_pulsators,,,,,,cepheid,11.35,V
796,OO Pup,113.41200256347656,-16.317100524902344,pulsator,DCEP,10.983,12.28,0.6400000000000006,vsx,allsky_pulsators,,,,,,cepheid,11.26,V
797,RR Mic,318.95599365234375,-43.194400787353516,pulsator,CWA,31.73,12.29,1.1600000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.01,V
798,CR Car,158.22500610351562,-58.520999908447266,pulsator,DCEP,9.76094,12.295,0.5899999999999999,vsx,allsky_pulsators,,,,,,cepheid,11.3,V
799,DX Pyx,128.60899353027344,-35.985198974609375,pulsator,DCEP,3.73726,12.299999999999999,0.8000000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.2,V
800,MR Ara,269.1709899902344,-45.773399353027344,pulsator,CWA,19.814,12.299999999999999,1.1999999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.0,V
801,MZ Cen,198.5070037841797,-64.32489776611328,pulsator,DCEP,10.3535,12.3,0.7799999999999994,vsx,allsky_pulsators,,,,,,cepheid,11.21,V
802,DQ And,14.893600463867188,45.406700134277344,pulsator,DCEP,3.200635,12.315,0.7699999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.23,V
803,FI Car,162.75799560546875,-58.590599060058594,pulsator,DCEP,13.4582,12.329999999999998,0.5800000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.34,V
804,CY Cas,352.3030090332031,63.374298095703125,pulsator,DCEP,14.37686,12.34,1.1400000000000006,vsx,allsky_pulsators,,,,,,cepheid,11.07,V
805,EX Vel,140.00599670410156,-52.856201171875,pulsator,DCEP,13.2341,12.34,0.8599999999999994,vsx,allsky_pulsators,,,,,,cepheid,11.21,V
806,TZ Mus,177.73599243164062,-65.1406021118164,pulsator,DCEP,4.944885,12.34,0.9599999999999991,vsx,allsky_pulsators,,,,,,cepheid,11.16,V
807,V3774 Oph,254.2989959716797,-4.066579818725586,pulsator,CWA,18.69994,12.349999999999998,0.9000000000000004,vsx,allsky_pulsators,,,,,,cepheid,11.2,V
808,NSVS 6996386,87.33190155029297,29.546100616455078,pulsator,DCEP,1.49512,12.35,0.5,vsx,allsky_pulsators,,,,,,cepheid,11.4,V
809,AE Tau,83.65270233154297,26.20240020751953,pulsator,DCEP,3.8966,12.37,0.620000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.36,V
810,PZ Aql,283.9840087890625,-2.8797199726104736,pulsator,CWA,8.7555,12.39,0.7400000000000002,vsx,allsky_pulsators,,,,,,cepheid,11.32,V
811,ET Oph,255.28599548339844,-26.59510040283203,pulsator,CWA,25.289,12.395,0.9699999999999989,vsx,allsky_pulsators,,,,,,cepheid,11.21,V
812,TW Nor,241.22999572753906,-51.95349884033203,pulsator,DCEP,10.78618,12.395,1.0500000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.17,V
813,V0966 Mon,96.8948974609375,9.830470085144043,pulsator,DCEPS(B),1.06802,12.399999999999999,0.40000000000000036,vsx,allsky_pulsators,,,,,,cepheid,11.5,V
814,CZ Cas,354.864013671875,62.37220001220703,pulsator,DCEP,5.66438,12.405,0.8099999999999987,vsx,allsky_pulsators,,,,,,cepheid,11.3,V
815,TV Cam,61.886600494384766,60.31850051879883,pulsator,DCEP,5.29497,12.415,0.9900000000000002,vsx,allsky_pulsators,,,,,,cepheid,11.22,V
816,V0621 Cyg,323.1679992675781,49.212501525878906,pulsator,DCEP,5.864,12.415,0.9100000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.26,V
817,ASAS J123617-6317.6,189.07200622558594,-63.29349899291992,pulsator,DCEPS,6.1658,12.419999999999998,0.40000000000000036,vsx,allsky_pulsators,,,,,,cepheid,11.52,V
818,CS Vel,145.29299926757812,-53.81610107421875,pulsator,DCEP,5.90474,12.425,0.9700000000000006,vsx,allsky_pulsators,,,,,,cepheid,11.24,V
819,GI Cyg,299.8900146484375,33.74610137939453,pulsator,DCEP,5.78255,12.43,0.5999999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.43,V
820,DU Pyx,127.24400329589844,-36.23210144042969,pulsator,DCEP,3.7065,12.45,0.6999999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.4,V
821,BQ Pup,112.81500244140625,-25.907400131225586,pulsator,DCEP,2.14802,12.45,0.8999999999999986,vsx,allsky_pulsators,,,,,,cepheid,11.3,V
822,V5560 Sgr,269.0899963378906,-27.632200241088867,pulsator,CWA,11.5994,12.485,0.3099999999999987,vsx,allsky_pulsators,,,,,,cepheid,11.63,V
823,MM Per,56.3473014831543,48.083499908447266,pulsator,DCEP,4.118415,12.5,1.0,vsx,allsky_pulsators,,,,,,cepheid,12.0,pg
824,V0827 Cas,9.328289985656738,63.2156982421875,pulsator,DCEPS,3.19492,12.5,0.3999999999999986,vsx,allsky_pulsators,,,,,,cepheid,12.3,B
825,FQ Car,167.5540008544922,-60.84749984741211,pulsator,DCEP,10.27399,12.5,0.7999999999999989,vsx,allsky_pulsators,,,,,,cepheid,11.4,V
826,V0536 Ser,272.87799072265625,-15.925999641418457,pulsator,DCEP,9.01,12.509999999999998,0.5400000000000009,vsx,allsky_pulsators,,,,,,cepheid,11.54,V
827,V0504 Mon,101.18299865722656,-3.952399969100952,pulsator,DCEPS,2.7747,12.52,0.41999999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.61,V
828,QY Cen,212.07200622558594,-61.73619842529297,pulsator,DCEP,17.7524,12.52,1.08,vsx,allsky_pulsators,,,,,,cepheid,11.28,V
829,FG Vel,143.3489990234375,-52.75590133666992,pulsator,DCEP,6.4532,12.535,0.5900000000000016,vsx,allsky_pulsators,,,,,,cepheid,11.54,V
830,AB Cam,56.534400939941406,58.78409957885742,pulsator,DCEP,5.78764,12.544999999999998,0.9900000000000002,vsx,allsky_pulsators,,,,,,cepheid,11.35,V
831,XX Mon,103.0510025024414,-2.806960105895996,pulsator,DCEP,5.456473,12.544999999999998,0.8100000000000005,vsx,allsky_pulsators,,,,,,cepheid,11.44,V
832,EZ Cyg,299.4540100097656,30.265899658203125,pulsator,DCEP,11.659717,12.55,1.700000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.7,pg
833,V0985 Mon,105.14199829101562,-2.3485000133514404,pulsator,DCEPS(B),0.879598,12.55,0.40000000000000036,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
834,DP Vel,142.5659942626953,-53.05870056152344,pulsator,DCEP,5.48438,12.555,0.6899999999999995,vsx,allsky_pulsators,,,,,,cepheid,11.51,V
835,ASAS J064858-0037.5,102.24199676513672,-0.625220000743866,pulsator,DCEPS+EA,3.832798,12.559999999999999,0.33999999999999986,vsx,allsky_pulsators,,,,,,cepheid,11.69,V
836,DF Lac,335.32000732421875,54.532100677490234,pulsator,DCEP,4.47925,12.564999999999998,0.6699999999999999,vsx,allsky_pulsators,,,,,,cepheid,11.53,V
837,CY Aur,74.41699981689453,46.092498779296875,pulsator,DCEP,13.84765,12.57,0.9000000000000004,vsx,allsky_pulsators,,,,,,cepheid,11.42,V
838,ASAS J185152-1333.6,282.9649963378906,-13.558899879455566,pulsator,CWB,1.26806,12.579999999999998,0.3199999999999985,vsx,allsky_pulsators,,,,,,cepheid,11.72,V
839,BF Ser,229.11900329589844,16.444400787353516,pulsator,ACEP,1.1654394,12.584999999999999,1.4699999999999989,vsx,allsky_pulsators,,,,,,cepheid,11.15,V
840,AS Aur,91.35179901123047,28.78969955444336,pulsator,DCEP,3.175023,12.584999999999999,0.7300000000000004,vsx,allsky_pulsators,,,,,,cepheid,11.52,V
841,V0539 Nor,245.2259979248047,-53.55459976196289,pulsator,DCEP,2.6436094,12.584999999999999,0.46999999999999886,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
842,GM Cas,36.73630142211914,60.5713996887207,pulsator,DCEP,7.4689,12.59,0.5199999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.63,V
843,V0690 Car,147.11199951171875,-58.01810073852539,pulsator,DCEP,4.1505602,12.594999999999999,0.6099999999999994,vsx,allsky_pulsators,,,,,,cepheid,11.59,V
844,CE Pup,123.53399658203125,-42.568199157714844,pulsator,DCEP,49.326,12.594999999999999,0.8699999999999992,vsx,allsky_pulsators,,,,,,cepheid,11.46,V
845,V0530 Vel,137.38299560546875,-53.987701416015625,pulsator,DCEP,3.5905581,12.599999999999998,0.5999999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.6,V
846,LMC V0270,73.91899871826172,-66.42870330810547,pulsator,DCEP,98.94,12.6,0.5399999999999991,vsx,allsky_pulsators,,,,,,cepheid,11.63,V
847,V1954 Sgr,273.8590087890625,-20.629499435424805,pulsator,DCEP,6.1794489,12.600000000000001,1.5999999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.8,pg
848,OP Cas,11.624500274658203,63.54330062866211,pulsator,DCEP,5.5128,12.605,0.6100000000000012,vsx,allsky_pulsators,,,,,,cepheid,11.6,V
849,LMC V4273,86.21070098876953,-67.49459838867188,pulsator,DCEP,74.3,12.605,0.5299999999999994,vsx,allsky_pulsators,,,,,,cepheid,11.64,V
850,LR Pup,119.26499938964844,-28.16160011291504,pulsator,DCEP,3.33148,12.61,1.08,vsx,allsky_pulsators,,,,,,cepheid,11.37,V
851,ASASSN-V J230403.27+463210.7,346.0140075683594,46.53630065917969,pulsator,CWA,25.72,12.62,0.3999999999999986,vsx,allsky_pulsators,,,,,,cepheid,11.72,V
852,FZ Car,163.50799560546875,-59.199798583984375,pulsator,DCEPS,3.57792,12.62,0.3999999999999986,vsx,allsky_pulsators,,,,,,cepheid,11.72,V
853,VX Cru,188.59800720214844,-61.23749923706055,pulsator,DCEP,12.2126,12.62,1.0,vsx,allsky_pulsators,,,,,,cepheid,11.42,V
854,ASASSN-V J184659.72-373951.8,281.7489929199219,-37.664398193359375,pulsator,CWB,3.2546,12.625,0.3699999999999992,vsx,allsky_pulsators,,,,,,cepheid,11.74,V
855,V0620 Pup,119.45800018310547,-29.38409996032715,pulsator,DCEP,2.5860933,12.635,0.5700000000000003,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
856,V0716 Oph,247.70599365234375,-5.505420207977295,pulsator,ACEP,1.1159177,12.639999999999999,1.3200000000000003,vsx,allsky_pulsators,,,,,,cepheid,11.28,V
857,V1558 Cen,201.61300659179688,-47.47990036010742,pulsator,CWA,14.73383,12.645,0.9100000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.49,V
858,V2338 Oph,271.3710021972656,7.905819892883301,pulsator,CWA,13.648,12.649999999999999,0.7000000000000011,vsx,allsky_pulsators,,,,,,cepheid,11.6,V
859,EV Aql,286.6919860839844,14.929499626159668,pulsator,DCEP,38.705,12.649999999999999,0.7999999999999989,vsx,allsky_pulsators,,,,,,cepheid,11.55,V
860,V1237 Sgr,286.0740051269531,-31.70359992980957,pulsator,CWA,39.26,12.649999999999999,1.0999999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.4,V
861,V5573 Sgr,294.7770080566406,-20.82069969177246,pulsator,CWA,14.28551,12.649999999999999,1.200000000000001,vsx,allsky_pulsators,,,,,,cepheid,11.35,V
862,KK Cas,357.4830017089844,59.940799713134766,pulsator,DCEP,8.19165,12.66,0.6199999999999992,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
863,V0412 Ser,273.5660095214844,-9.339059829711914,pulsator,DCEP,5.1217327,12.66,0.7799999999999994,vsx,allsky_pulsators,,,,,,cepheid,11.57,V
864,IM Car,163.78799438476562,-60.547698974609375,pulsator,DCEP,5.33625,12.66,0.6199999999999992,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
865,SMC V0662,12.619999885559082,-72.75260162353516,pulsator,DCEP,83.796,12.68,0.6999999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.63,V
866,V0376 Tel,281.9179992675781,-48.60089874267578,pulsator,CWA,14.303901,12.684999999999999,1.33,vsx,allsky_pulsators,,,,,,cepheid,11.32,V
867,V0445 Cen,187.89100646972656,-35.4900016784668,pulsator,CWA,14.21,12.689999999999998,1.08,vsx,allsky_pulsators,,,,,,cepheid,11.45,V
868,V0407 Cas,358.60198974609375,62.14950180053711,pulsator,DCEP,4.5845526,12.69,0.46000000000000085,vsx,allsky_pulsators,,,,,,cepheid,11.76,V
869,DZ CMa,109.24700164794922,-15.307100296020508,pulsator,DCEP(B),2.31113,12.7,0.8000000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.6,V
870,V0432 Ori,79.69989776611328,13.986700057983398,pulsator,DCEP,5.065635,12.7,1.200000000000001,vsx,allsky_pulsators,,,,,,cepheid,12.1,pg
871,V0971 Aql,291.5199890136719,-10.908599853515625,pulsator,CWB,1.62454,12.7,0.9600000000000009,vsx,allsky_pulsators,,,,,,cepheid,11.52,V
872,V0342 Cas,345.3380126953125,57.86709976196289,pulsator,DCEP,3.91989,12.709999999999999,0.5199999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.75,V
873,ASAS J094809+0000.1,147.03900146484375,0.0022799998987466097,pulsator,DCEP,0.8339113,12.715,0.3800000000000008,vsx,allsky_pulsators,,,,,,cepheid,11.825,V
874,AL CrA,273.7980041503906,-37.11439895629883,pulsator,CWA,17.059,12.719999999999999,1.1199999999999992,vsx,allsky_pulsators,,,,,,cepheid,11.46,V
875,LQ Pup,119.052001953125,-32.602699279785156,pulsator,DCEP,4.5169,12.719999999999999,0.5600000000000005,vsx,allsky_pulsators,,,,,,cepheid,11.74,V
876,GI CMa,101.92900085449219,-13.66670036315918,pulsator,DCEP,4.85928,12.725,0.9499999999999993,vsx,allsky_pulsators,,,,,,cepheid,11.55,V
877,GV Aur,86.05829620361328,37.58689880371094,pulsator,DCEP,5.25998,12.739999999999998,0.9399999999999995,vsx,allsky_pulsators,,,,,,cepheid,11.57,V
878,BH Oph,273.96099853515625,12.095600128173828,pulsator,CWA,11.048,12.739999999999998,0.8800000000000008,vsx,allsky_pulsators,,,,,,cepheid,11.6,V
879,AW Cas,19.0049991607666,61.62070083618164,pulsator,DCEP,4.27833,12.745,0.8900000000000006,vsx,allsky_pulsators,,,,,,cepheid,11.6,V
880,OO Cen,201.62600708007812,-63.162498474121094,pulsator,DCEP,12.8805,12.745,0.8500000000000014,vsx,allsky_pulsators,,,,,,cepheid,11.62,V
881,V0438 Cyg,304.72601318359375,40.06449890136719,pulsator,DCEP,11.211058,12.75,1.5,vsx,allsky_pulsators,,,,,,cepheid,12.0,pg
882,V0384 CMa,105.97899627685547,-17.879899978637695,pulsator,DCEP,4.2059787,12.75,0.5,vsx,allsky_pulsators,,,,,,cepheid,11.8,V
883,V1495 Aql,283.32501220703125,-0.10757999867200851,pulsator,DCEP,8.7968,12.75,0.7000000000000011,vsx,allsky_pulsators,,,,,,cepheid,11.7,V
884,V0367 Sge,289.97100830078125,17.24049949645996,pulsator,DCEP,4.8426075,12.75,0.7000000000000011,vsx,allsky_pulsators,,,,,,cepheid,11.7,V
885,CC Lyr,278.489013671875,31.640100479125977,pulsator,CWA,24.16,12.75,0.7999999999999989,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
886,AO CMa,111.16899871826172,-26.188499450683594,pulsator,DCEP,5.8155,12.75,0.7999999999999989,vsx,allsky_pulsators,,,,,,cepheid,11.65,V
887,V0743 Pup,119.6760025024414,-25.600299835205078,pulsator,DCEPS(B),0.410127,12.75,0.5,vsx,allsky_pulsators,,,,,,cepheid,11.8,V
888,ASASSN-V J184209.06-243006.4,280.5379943847656,-24.501800537109375,pulsator,CWA,28.459,12.76,0.3000000000000007,vsx,allsky_pulsators,,,,,,cepheid,11.91,V
889,V1253 Cen,189.51600646972656,-38.52349853515625,pulsator,DCEP,4.3209816,12.785,0.7700000000000014,vsx,allsky_pulsators,,,,,,cepheid,11.7,V
890,DU Ara,260.8030090332031,-63.89649963378906,pulsator,CWB,1.63959,12.795,0.7300000000000004,vsx,allsky_pulsators,,,,,,cepheid,11.73,V
891,V0514 Cyg,311.552001953125,45.478599548339844,pulsator,DCEP,5.09891,12.8,0.7999999999999989,vsx,allsky_pulsators,,,,,,cepheid,12.4,pg
892,NT Pup,119.69300079345703,-38.99440002441406,pulsator,DCEP,15.56002,12.8,1.0600000000000005,vsx,allsky_pulsators,,,,,,cepheid,11.57,V
893,AS Cas,6.407249927520752,64.22989654541016,pulsator,DCEP(B),3.02465,12.815,0.8900000000000006,vsx,allsky_pulsators,,,,,,cepheid,11.67,V
894,MY Cen,197.7689971923828,-61.62710189819336,pulsator,DCEP,3.71861,12.82,0.9599999999999991,vsx,allsky_pulsators,,,,,,cepheid,11.64,V
895,SV Cru,179.4739990234375,-62.64609909057617,pulsator,DCEP,7.00427,12.829999999999998,0.7400000000000002,vsx,allsky_pulsators,,,,,,cepheid,11.76,V
896,CX Vel,136.65899658203125,-52.35749816894531,pulsator,DCEP,6.255425,12.83,0.9400000000000013,vsx,allsky_pulsators,,,,,,cepheid,12.36,B
897,AL Lyr,289.87298583984375,27.562299728393555,pulsator,CWA,12.978,12.84,0.7599999999999998,vsx,allsky_pulsators,,,,,,cepheid,11.76,V
898,V1090 Cyg,326.3269958496094,54.49639892578125,pulsator,DCEP,7.2293001,12.84,0.5999999999999996,vsx,allsky_pulsators,,,,,,cepheid,11.84,V
899,GT Aur,84.11160278320312,44.591400146484375,pulsator,DCEP,4.40475,12.849999999999998,0.9000000000000004,vsx,allsky_pulsators,,,,,,cepheid,11.7,V
900,V0836 Cas,47.18170166015625,62.13759994506836,pulsator,DCEP,1.654365,12.85,0.5,vsx,allsky_pulsators,,,,,,cepheid,12.6,B
901,HQ Per,70.99109649658203,40.834800720214844,pulsator,DCEP,8.63793,12.850000000000001,0.9000000000000004,vsx,allsky_pulsators,,,,,,cepheid,12.4,pg
