source_id,priority,channels,n_channels,labels
6121146467812086784,3,ossuary,1,rejected
6121169012096429184,3,baffle,1,
6121169012096430080,3,baffle,1,
6121211377654553856,3,baffle,1,
6121244363002672640,3,baffle,1,
6121282051340278272,3,baffle,1,
6121304286386721408,3,baffle,1,
6121321255800531968,3,baffle,1,
6121350259716540288,3,baffle,1,
6121368539097370880,3,baffle,1,
6121383309488787328,3,baffle,1,
6121408735694566272,3,ossuary,1,rejected
6121427362969294464,3,baffle,1,
6121544804554777344,3,baffle,1,
6121738971436471936,3,baffle,1,
6121771853706195840,3,baffle,1,
6121785494520638336,3,baffle,1,
6121799238417751680,3,baffle,1,
6121891077703267072,3,baffle,1,
6121997940784657152,3,baffle,1,
6122075181476461568,3,baffle,1,
6122104039360962432,3,baffle,1,
6122109880516479744,3,ossuary,1,rejected
6122138781352139776,3,baffle,1,
6122160664209780736,3,baffle,1,
6122206470036860288,3,ossuary,1,rejected
6122236156850433024,3,ossuary,1,rejected
6122317211473332096,3,baffle,1,
6122395208079302272,3,baffle,1,
6122673625039619328,3,baffle,1,
6122674106076733056,3,baffle,1,
6122677404610889728,3,ossuary,1,rejected
6122700494353086720,3,baffle,1,
6122701147190122752,3,ossuary,1,rejected
6122701353348868096,3,ossuary,1,rejected
6122707435022577152,3,baffle,1,
6122791371566864128,3,baffle,1,
6122814843564278784,3,ossuary,1,rejected
6122824773528631680,3,baffle,1,
6122923214179378432,3,baffle,1,
6122937748348313088,3,ossuary,1,rejected
6122956989802160256,3,baffle,1,
6122975440981415680,3,baffle,1,
6123120125543791744,3,baffle,1,
6123138203061780352,3,baffle,1,
6123235784718897664,3,baffle,1,
6123293199842025088,3,baffle,1,
6123400402223682304,3,baffle,1,
6123421769691982336,3,baffle,1,
6123436033273965312,3,ossuary,1,rejected
6123439366168634624,3,baffle,1,
6123453552443534208,3,baffle,1,
6123460836708060032,3,baffle,1,
6123527563321240064,3,baffle,1,
6123551481995418624,3,baffle,1,
6123561442022154368,3,baffle,1,
6123582783716870016,3,ossuary,1,rejected
6123596733770660864,3,baffle,1,
6123601441054861952,3,ossuary,1,rejected
6123611920775067648,3,baffle,1,
6123743278054785408,3,baffle,1,
6123743278054786304,3,baffle,1,
6123757567410478208,3,baffle,1,
6123783925624945024,3,ossuary,1,rejected
6123813024026432256,3,baffle,1,
6123883702009719168,3,baffle,1,
6123893292672530048,3,ossuary,1,rejected
6123919921469277184,3,baffle,1,
6123972835466668288,3,ossuary,1,rejected
6123987129117449088,3,baffle,1,
6124283619299972352,3,baffle,1,
6124418068956688128,3,baffle,1,
6124626598208310784,3,ossuary,1,rejected
6124677588060339584,3,ossuary,1,rejected
6124828010698034560,3,baffle,1,
6125170306723287808,3,baffle,1,
6125317538203548160,3,baffle,1,
6125358151409872512,3,baffle,1,
6125391961393462912,3,baffle,1,
6125421407689518208,3,baffle,1,
6125426458571892352,3,baffle,1,
6125430787898985984,3,baffle,1,
6125433571037825280,3,baffle,1,
6125435289024920192,3,baffle,1,
6125595542844680448,3,baffle,1,
6125614127154225792,3,baffle,1,
6125670618865950720,3,baffle,1,
6125717068935552384,3,baffle,1,
6125719542834333696,3,baffle,1,
6125742357695460608,3,baffle,1,
6125745759309558656,3,baffle,1,
6125781252925092992,3,baffle,1,
6125781257224192256,3,baffle,1,
6125810183823849728,3,baffle,1,
6125823416624343680,3,baffle,1,
6125889730915655936,3,baffle,1,
6125958759623116544,3,baffle,1,
6125982914519519360,3,baffle,1,
6126086612226472064,3,baffle,1,
6126156152024601216,3,baffle,1,
6126159042556739712,3,baffle,1,
6126178524521454976,3,baffle,1,
6126178524521736448,3,baffle,1,
6126187114459857408,3,baffle,1,
6126193677166328576,3,baffle,1,
6126210028096936064,3,baffle,1,
6126210238561008000,3,baffle,1,
6126297684097059968,3,baffle,1,
6126337438314378112,3,baffle,1,
6126355202299901056,3,baffle,1,
6126360351955497984,3,baffle,1,
6126360390620508672,3,baffle,1,
6126377811008368512,3,baffle,1,
6126391142586888960,3,baffle,1,
6126418080622541696,3,baffle,1,
6126418080622541824,3,baffle,1,
6126483570277569280,3,baffle,1,
6126506552639610624,3,baffle,1,
6126524698885339136,3,baffle,1,
6126579601440310784,3,baffle,1,
6126604443535018240,3,baffle,1,
6126624891878367872,3,baffle,1,
6126640933573462400,3,baffle,1,
6126662172194976768,3,baffle,1,
6126663065548200448,3,baffle,1,
6126696119617191936,3,baffle,1,
6126732781456508544,3,baffle,1,
6126758173303421184,3,baffle,1,
6126793254597087616,3,baffle,1,
6126831836281404288,3,baffle,1,
6126856476508898048,3,baffle,1,
6126871526079524736,3,baffle,1,
6126909489290941696,3,baffle,1,
6126981889561209472,3,baffle,1,
6127078887102360320,3,baffle,1,
6127114621230580736,3,baffle,1,
6127256664389932800,3,baffle,1,
6127284835071125632,3,baffle,1,
6127341945259945856,3,baffle,1,
6127363626255542144,3,baffle,1,
6127363626255542400,3,baffle,1,
6127447906394635136,3,baffle,1,
6127455980933216256,3,baffle,1,
6127459279464893952,3,baffle,1,
6127505836909296640,3,baffle,1,
6127572636542470656,3,baffle,1,
6127611974140210048,3,baffle,1,
6127636373858086784,3,baffle,1,
6127691830477005056,3,baffle,1,
6127709388303379840,3,baffle,1,
6127780959638282496,3,baffle,1,
6127797624111665920,3,baffle,1,
6127820129740682240,3,baffle,1,
6127866098768037248,3,baffle,1,
6127893522137302656,3,baffle,1,
6127904306797094272,3,baffle,1,
6127911110025040768,3,baffle,1,
6127913721365391488,3,baffle,1,
6127929015746970112,3,baffle,1,
6127971621823212416,3,baffle,1,
6128007665189544192,3,baffle,1,
6128040410020478592,3,baffle,1,
6128060854065284992,3,baffle,1,
6128063259245949184,3,baffle,1,
6128081126309938560,3,baffle,1,
6128098065661601408,3,baffle,1,
6128105998458821120,3,baffle,1,
6128132906434465280,3,baffle,1,
6128145546520814720,3,baffle,1,
6128160222427656704,3,baffle,1,
6128175237632600320,3,baffle,1,
6128296939826268032,3,baffle,1,
6128302742319435392,3,baffle,1,
6128312848385722880,3,baffle,1,
6128388817768808320,3,baffle,1,
6128409051353679488,3,baffle,1,
6128472655529727488,3,baffle,1,
6128632767607275264,3,baffle,1,
6128688606486415872,3,baffle,1,
6128730246186993280,3,baffle,1,
6128730250489505024,3,baffle,1,
6128772611741588224,3,baffle,1,
6128813229256631040,3,baffle,1,
6128848310545135360,3,baffle,1,
6128893454943811840,3,baffle,1,
6128902702007998976,3,baffle,1,
6128919435206700672,3,baffle,1,
6128951321044287360,3,baffle,1,
6128998840561403776,3,baffle,1,
6129061512724362752,3,baffle,1,
6129078623874114944,3,baffle,1,
6129096490938550400,3,baffle,1,
6129176171171111424,3,baffle,1,
6129279795840918528,3,baffle,1,
6129292921259704576,3,baffle,1,
6129355803881785088,3,baffle,1,
6129379512101444096,3,baffle,1,
6129415418040421376,3,baffle,1,
6129478158920734080,3,baffle,1,
6129505230083096832,3,baffle,1,
6129519184449269888,3,baffle,1,
6129537910506753536,3,baffle,1,
6129566562219053056,3,baffle,1,
6129566562220866688,3,baffle,1,
6129571445601389312,3,baffle,1,
6129686928686947200,3,baffle,1,
6129704177275557632,3,baffle,1,
6129705719156472704,3,baffle,1,
6129705723452459008,3,baffle,1,
6129726545465832064,3,baffle,1,
6129753998897454848,3,baffle,1,
6129774992697572736,3,baffle,1,
6129778875348200192,3,baffle,1,
6129799108928203776,3,baffle,1,
6129869310173188480,3,baffle,1,
6129981769596529920,3,baffle,1,
6130033824602615808,3,baffle,1,
6130129306013616512,3,baffle,1,
6130138278205004160,3,baffle,1,
6130189336777073152,3,baffle,1,
6130321995426288256,3,baffle,1,
6130414526199247104,3,baffle,1,
6130448065606021376,3,baffle,1,
6130526818119436800,3,baffle,1,
6130606670161486208,3,baffle,1,
6130615534973831168,3,baffle,1,
6130641442217175680,3,baffle,1,
6130673121891475200,3,baffle,1,
6130681505668101504,3,baffle,1,
6130782592018844416,3,baffle,1,
6130800149845394176,3,baffle,1,
6130835780893202304,3,baffle,1,
6130841553329283840,3,baffle,1,
6130880208035924736,3,baffle,1,
6130888626172010240,3,baffle,1,
6130896185314322304,3,baffle,1,
6130905977839933952,3,baffle,1,
6130923673105787520,3,baffle,1,
6130935832151973632,3,baffle,1,
6130940681176240640,3,baffle,1,
6130964458111231232,3,baffle,1,
6131024514634491776,3,baffle,1,
6131032249875168384,3,baffle,1,
6131032249875169920,3,baffle,1,
6131081556101692288,3,baffle,1,
6131084712896489344,3,baffle,1,
6131093066612689664,3,baffle,1,
6131160720937761664,3,baffle,1,
6131185459950144384,3,baffle,1,
6131192160098885760,3,baffle,1,
6131201432930332672,3,baffle,1,
6131218651457257216,3,baffle,1,
6131281422401094784,3,baffle,1,
6131327017773889280,3,baffle,1,
6131353852728095616,3,baffle,1,
6131414020924331904,3,baffle,1,
6131431613113592576,3,baffle,1,
6131527094527618048,3,baffle,1,
6131530839741168896,3,baffle,1,
6131536307236767744,3,baffle,1,
6131633472277582720,3,baffle,1,
6131656360169403776,3,baffle,1,
6131676563692306176,3,baffle,1,
6131676976009214720,3,baffle,1,
6131726866350573312,3,baffle,1,
6131761599743200768,3,baffle,1,
6131801049023809664,3,baffle,1,
6131894782390605056,3,baffle,1,
6131910312992680192,3,baffle,1,
6131933638955810304,3,baffle,1,
6131937457185831552,3,baffle,1,
6131956458118781952,3,baffle,1,
6132051531517959296,3,baffle,1,
6132058712702081152,3,baffle,1,
6132105063986920832,3,baffle,1,
6132126229585809152,3,baffle,1,
6132133406470889472,3,baffle,1,
6132213400242447744,3,baffle,1,
6132253356317520768,3,baffle,1,
6132261533938646784,3,baffle,1,
6132277717375425664,3,baffle,1,
6132348399653065344,3,baffle,1,
6132439075002130432,3,baffle,1,
6132468791878177920,3,baffle,1,
6132492431380518016,3,ossuary,1,rejected
6132606986747477504,3,baffle,1,
6132697906910781184,3,baffle,1,
6132718041717354624,3,ossuary,1,rejected
6132786142720168576,3,baffle,1,
6133050437824689152,3,baffle,1,
6133282778377808512,3,baffle,1,
6133282778377809536,3,baffle,1,
6133342701760534272,3,baffle,1,
6133382795281847552,3,baffle,1,
6133394099632502272,3,baffle,1,
6133395959356117504,3,baffle,1,
6133439282687257728,3,baffle,1,
6133446188995861376,3,baffle,1,
6133472306694046208,3,ossuary,1,rejected
6133473509284898816,3,baffle,1,
6133474952391837824,3,baffle,1,
6133481270288530688,3,baffle,1,
6133484671902625792,3,baffle,1,
6133487253179675264,3,baffle,1,
6133488387048435456,3,baffle,1,
6133489722788425216,3,baffle,1,
6133504737992069376,3,baffle,1,
6133504948444971520,3,baffle,1,
6133549684824797440,3,baffle,1,
6133556041375986560,3,baffle,1,
6133664618149148672,3,ossuary,1,rejected
6133704780388715136,3,baffle,1,
6133762337245387136,3,baffle,1,
6133771202058393344,3,baffle,1,
6133781024650621696,3,baffle,1,
6133800373475320192,3,baffle,1,
6133923690581299456,3,baffle,1,
6133948635750625152,3,baffle,1,
6134018244283156096,3,baffle,1,
6134045392774305664,3,baffle,1,
6134089678174866816,3,baffle,1,
6134107515181698944,3,baffle,1,
6134107515181699456,3,baffle,1,
6134137270714627584,3,baffle,1,
6134149571501397504,3,baffle,1,
6134175959780668672,3,baffle,1,
6134242991327716736,3,baffle,1,
6134438399462521728,3,baffle,1,
6134585665301345536,3,baffle,1,
6134632905638468224,3,baffle,1,
6134644450513241088,3,baffle,1,
6134716610264179840,3,baffle,1,
6134802853208228736,3,baffle,1,
6134855801563714304,3,baffle,1,
6134964309615883648,3,baffle,1,
6134985161676168832,3,baffle,1,
6135006022338120448,3,baffle,1,
6135065391672388096,3,baffle,1,
6135144762660889984,3,baffle,1,
6135199948701103744,3,baffle,1,
6135234033562008832,3,baffle,1,
6135237813134238080,3,baffle,1,
6135344534478510720,3,baffle,1,
6135349168745376896,3,baffle,1,
6135409680542617600,3,baffle,1,
6135457028261359744,3,baffle,1,
6135490696509684096,3,baffle,1,
6135491624220395264,3,baffle,1,
6135513206433871744,3,baffle,1,
6135525331123729792,3,baffle,1,
6135586835055351040,3,baffle,1,
6135674216168425984,3,baffle,1,
6135720052059207168,3,baffle,1,
6135813063869904512,3,baffle,1,
6135818733227139712,3,baffle,1,
6135840856601029248,3,ossuary,1,rejected
6135855463787442304,3,baffle,1,
6135966170864652800,3,baffle,1,
6136001423956386560,3,baffle,1,
6136037501680636544,3,baffle,1,
6136079145684040448,3,baffle,1,
6136102407226518912,3,baffle,1,
6136178612828671232,3,baffle,1,
6136200435565463552,3,baffle,1,
6136206272421270144,3,baffle,1,
6136215966167012096,3,baffle,1,
6136258194285486976,3,baffle,1,
6136341276131551104,3,baffle,1,
6136376460503624960,3,baffle,1,
6136385325315853056,3,baffle,1,
6136403806555897728,3,baffle,1,
6136423666485798400,3,baffle,1,
6136423670779041024,3,baffle,1,
6136485243432347392,3,baffle,1,
6136627522813498880,3,baffle,1,
6136627527108316416,3,baffle,1,
6136725899040822528,3,baffle,1,
6136745617233396992,3,baffle,1,
6136807606499110400,3,baffle,1,
6136846119467063168,3,ossuary,1,rejected
6136848906904058880,3,baffle,1,
6136923772474670208,3,baffle,1,
6136943013928172160,3,baffle,1,
6136984868387481344,3,baffle,1,
6137037129549236096,3,baffle,1,
6137193084105684480,3,baffle,1,
6137193088401446912,3,baffle,1,
6137449996166332928,3,baffle,1,
6137467760150572288,3,baffle,1,
6137484935722072448,3,baffle,1,
6137544996550762880,3,baffle,1,
6137545000842170368,3,baffle,1,
6137599392307875328,3,baffle,1,
6137646392133464832,3,baffle,1,
6137692266680641664,3,baffle,1,
6137707110087323392,3,baffle,1,
6137835267614457216,3,baffle,1,
6137893717827090048,3,baffle,1,
6137922884946916224,3,baffle,1,
6137963841755023616,3,baffle,1,
6137987829149791232,3,baffle,1,
6138012082828698496,3,baffle,1,
6138206597603898752,3,baffle,1,
6138363101914879104,3,baffle,1,
6138376609589357184,3,ossuary,1,rejected
6138463638511183104,3,baffle,1,
6138561563763760256,3,baffle,1,
6138658698745106048,3,baffle,1,
6138753226682490752,3,ossuary,1,rejected
6138876337625055872,3,ossuary,1,rejected
6139004911765265408,3,baffle,1,
6139067240330896384,3,baffle,1,
6139201140231263104,3,baffle,1,
6139263537515905408,3,ossuary,1,rejected
6139307724139586048,3,baffle,1,
6139384410779016064,3,baffle,1,
6139405649395036416,3,baffle,1,
6139406675890258304,3,baffle,1,
6139406680184094720,3,baffle,1,
6139414269392440448,3,baffle,1,
6139455775957119616,3,baffle,1,
6139506735744178176,3,baffle,1,
6139611597369364736,3,baffle,1,
6139728802733255808,3,baffle,1,
6139930318301311232,3,ossuary,1,rejected
6140073774506501376,3,baffle,1,
6140206540535349248,3,ossuary,1,rejected
6140222650957469952,3,ossuary,1,rejected
6140235913815090304,3,baffle,1,
6140290751957545600,3,baffle,1,
6140317999230070656,3,baffle,1,
6140328483246488320,3,baffle,1,
6140401768272013312,3,baffle,1,
6140410667447426816,3,baffle,1,
6140433486607425408,3,baffle,1,
6140568894038907008,3,baffle,1,
6140575044432076800,3,baffle,1,
6140612908864974464,3,baffle,1,
6140612913158742912,3,baffle,1,
6140755196837565184,3,ossuary,1,rejected
6140853152154411392,3,baffle,1,
6140884286374656000,3,baffle,1,
6140885214087595520,3,baffle,1,
6140967196423204608,3,ossuary,1,rejected
6140997673511227904,3,baffle,1,
6141016433928176128,3,baffle,1,
6141055634094497664,3,baffle,1,
6141149436180519936,3,baffle,1,
6141149436181517056,3,baffle,1,
6141206164106911232,3,baffle,1,
6141238737138376576,3,baffle,1,
6141240111527910400,3,baffle,1,
6141247056492155776,3,baffle,1,
6141277086903656064,3,ossuary,1,rejected
6141354735615902720,3,baffle,1,
6141528905129254400,3,baffle,1,
6141586805585010816,3,baffle,1,
6141770149148873344,3,baffle,1,
6141824231377389824,3,baffle,1,
6141837631675162624,3,baffle,1,
6141837734754382336,3,baffle,1,
6141903735514731648,3,baffle,1,
6142061622809525376,3,baffle,1,
6142107282607925248,3,baffle,1,
6142130411006028544,3,baffle,1,
6142267643800704256,3,baffle,1,
6142291038485654528,3,baffle,1,
6142328494897473664,3,baffle,1,
6142336741234672896,3,ossuary,1,rejected
6142497269932279424,3,baffle,1,
6142614986395887232,3,ossuary,1,rejected
6142797230448145280,3,baffle,1,
6142805030108756864,3,ossuary,1,rejected
6142813723122763520,3,baffle,1,
6142937418182594560,3,baffle,1,
6142968788624076160,3,baffle,1,
6142968818686931072,3,baffle,1,
6142970811549494144,3,baffle,1,
6143052695106684928,3,baffle,1,
6143059116077161728,3,baffle,1,
6143060146869463296,3,baffle,1,
6143066439000283776,3,baffle,1,
6143197418322620544,3,baffle,1,
6143202911582575872,3,baffle,1,
6143202911582576000,3,baffle,1,
6143205626001498624,3,baffle,1,
6143238542631758592,3,baffle,1,
6143316268658197120,3,baffle,1,
6143426524760012672,3,baffle,1,
6143427452473080960,3,baffle,1,
6143465316905115520,3,baffle,1,
6143472124431180928,3,baffle,1,
6143473391442604288,3,baffle,1,
6143514760567994496,3,baffle,1,
6143546513264421504,3,baffle,1,
6143589394218388992,3,baffle,1,
6143589394218389504,3,baffle,1,
6143678312922253568,3,baffle,1,
6143777372048087424,3,baffle,1,
6143792181095170432,3,baffle,1,
6143815240778189824,3,baffle,1,
6143890316806788608,3,baffle,1,
6143940791262621056,3,ossuary,1,rejected
6143992296510399616,3,baffle,1,
6144007483516339584,3,baffle,1,
6144009613818736512,3,ossuary,1,rejected
6144018302533395200,3,baffle,1,
6144124577204572800,3,baffle,1,
6144124581502648192,3,baffle,1,
6144221437306609408,3,baffle,1,
6144291982148276736,3,baffle,1,
6144306653756600064,3,baffle,1,
6144316789879491840,3,baffle,1,
6144402276907670656,3,baffle,1,
6144467899709945600,3,baffle,1,
6144483567755816448,3,baffle,1,
6144561255119817216,3,baffle,1,
6144606579912169728,3,baffle,1,
6144620667404932480,3,baffle,1,
6144629222979864448,3,baffle,1,
6144655370740839424,3,baffle,1,
6144773632662849920,3,baffle,1,
6144785319271646464,3,baffle,1,
6144806622309530112,3,baffle,1,
6145093934148624640,3,baffle,1,
6145093938441481344,3,baffle,1,
6145238249343572992,3,baffle,1,
6145239451934500992,3,baffle,1,
6145258590308877056,3,baffle,1,
6145315176498382464,3,baffle,1,
6145329062130308224,3,ossuary,1,rejected
6145357305833100160,3,baffle,1,
6145372595919115520,3,ossuary,1,rejected
6145445404206280320,3,baffle,1,
6145445472922847360,3,baffle,1,
6145485394642651776,3,baffle,1,
6145485914337419648,3,baffle,1,
6145500890885096832,3,baffle,1,
6145522644897457792,3,baffle,1,
6145557206496257536,3,baffle,1,
6145581915446762624,3,baffle,1,
6145589577665990784,3,baffle,1,
6145621841460776960,3,baffle,1,
6145631079935641088,3,baffle,1,
6145757420691755520,3,baffle,1,
6145800198565137024,3,baffle,1,
6145810476425112320,3,baffle,1,
6145924035359544192,3,baffle,1,
6146141700004775808,3,baffle,1,
6146196164487362048,3,baffle,1,
6146288145507804672,3,baffle,1,
6146329239755766784,3,baffle,1,
6146380332686112128,3,ossuary,1,rejected
6146432726990704640,3,baffle,1,
6146451835300357120,3,baffle,1,
6146507394997428352,3,baffle,1,
6146681289634244608,3,baffle,1,
6146695995602344064,3,baffle,1,
6146855218629206784,3,baffle,1,
6146912457656484608,3,baffle,1,
6147000074988843264,3,baffle,1,
6147028151191804672,3,ossuary,1,rejected
6147080137474090368,3,baffle,1,
6147117722735170176,3,baffle,1,
6147117727029871360,3,baffle,1,
6147119612518577664,3,baffle,1,
6147178642551054080,3,baffle,1,
6147184075684706176,3,baffle,1,
6147184075684706560,3,baffle,1,
6147420333246467712,3,baffle,1,
6147502173845458304,3,baffle,1,
6147543508611587456,3,baffle,1,
6147561410035941760,3,baffle,1,
6147615183024962304,3,baffle,1,
6147661980988620672,3,baffle,1,
6147670403422732544,3,baffle,1,
6147683219604818432,3,baffle,1,
6147732216591856896,3,baffle,1,
6147784786991079552,3,baffle,1,
6147872782282084352,3,baffle,1,
6147959983001290112,3,baffle,1,
6148012450319971328,3,baffle,1,
6148098216525275904,3,baffle,1,
6148127559741727488,3,baffle,1,
6148170406335595136,3,baffle,1,
6148219506401468288,3,ossuary,1,rejected
6148234384168681600,3,baffle,1,
6148253763061264384,3,baffle,1,
6148318393728426496,3,baffle,1,
6148325574913813888,3,baffle,1,
6148420098553978496,3,ossuary,1,rejected
6148430887511888896,3,baffle,1,
6148477444957422208,3,ossuary,1,rejected
6148499916226653952,3,ossuary,1,rejected
6148534890141843840,3,baffle,1,
6148557846744342144,3,baffle,1,
6148656630992555520,3,baffle,1,
6148657008949685888,3,baffle,1,
6148665049129319680,3,baffle,1,
6148728202327644928,3,baffle,1,
6148806813111362688,3,baffle,1,
6148814891947422336,3,ossuary,1,rejected
6148904875806011264,3,baffle,1,
6148922025611373184,3,ossuary,1,rejected
6148947486177703808,3,baffle,1,
6149025345344786304,3,baffle,1,
6149034347596301440,3,baffle,1,
6149154091284885760,3,baffle,1,
6149338289544465024,3,baffle,1,
6149340836462775552,3,baffle,1,
6149411342645779712,3,baffle,1,
6149421994164779264,3,baffle,1,
6149501880556641920,3,baffle,1,
6149524764142082560,3,baffle,1,
6149720099255339392,3,baffle,1,
6149833860050859392,3,baffle,1,
6149944159108075136,3,ossuary,1,rejected
6149945533497621248,3,baffle,1,
6150308642916614528,3,baffle,1,
6150402174420111872,3,baffle,1,
6150573938752559744,3,baffle,1,
6150582597406438016,3,baffle,1,
6150612726601642368,3,baffle,1,
6150629219276055168,3,baffle,1,
6150640489270235008,3,baffle,1,
6150666465231368576,3,ossuary,1,rejected
6150699862896885248,3,baffle,1,
6150699862898761984,3,baffle,1,
6150699901553485312,3,baffle,1,
6150841326237956608,3,baffle,1,
6150856341443640960,3,baffle,1,
6150909049283144320,3,baffle,1,
6151012673956794496,3,baffle,1,
6151101498176583552,3,baffle,1,
6151101498177420800,3,baffle,1,
6151237253502088320,3,baffle,1,
6151339370644445696,3,baffle,1,
6151530647012111616,3,baffle,1,
6151530647012111872,3,baffle,1,
6151688568664879488,3,baffle,1,
6151877719024481536,3,baffle,1,
6152138578158644096,3,baffle,1,
6152189391917003520,3,baffle,1,
6152293295763490944,3,baffle,1,
6152363325207106048,3,baffle,1,
6152389468671206016,3,baffle,1,
6152484404629540608,3,baffle,1,
6152494407609202944,3,baffle,1,
6152497530049589504,3,baffle,1,
6152529660701806848,3,baffle,1,
6152592740883382656,3,baffle,1,
6152600746702417024,3,baffle,1,
6152648064360074880,3,baffle,1,
6152655039385917824,3,baffle,1,
6152717780268210432,3,baffle,1,
6152756950368582144,3,baffle,1,
6152853157637206656,3,baffle,1,
6152987676013029504,3,baffle,1,
6153024028616629888,3,baffle,1,
6153043991624605312,3,baffle,1,
6153123396979794688,3,baffle,1,
6153149407301805056,3,baffle,1,
6153163696656101248,3,baffle,1,
6153172939425919616,3,ossuary,1,rejected
6153236852836353152,3,baffle,1,
6153256502310185344,3,baffle,1,
6153262004162299392,3,baffle,1,
6153369618864771712,3,baffle,1,
6153418512772228608,3,baffle,1,
6153483658836320384,3,baffle,1,
6153535404602603904,3,baffle,1,
6153555058372510976,3,baffle,1,
6153637556104494592,3,baffle,1,
6153640098725423872,3,ossuary,1,rejected
6153701499577692928,3,baffle,1,
6153709574116264704,3,baffle,1,
6153728295878790144,3,baffle,1,
6153758742901711232,3,ossuary,1,rejected
6154028531271099776,3,ossuary,1,rejected
6154082033679899392,3,baffle,1,
6154109212232824576,3,baffle,1,
6154295270216237568,3,baffle,1,
6154303958933582208,3,baffle,1,
6154403606471198976,3,ossuary,1,rejected
6154435281853993600,3,baffle,1,
6154541354662335744,3,ossuary,1,rejected
6154633782358744576,3,baffle,1,
6154663258717805824,3,baffle,1,
6154730191487764608,3,ossuary,1,rejected
6154839665911074816,3,baffle,1,
6154839867774630272,3,baffle,1,
6154876048577984384,3,baffle,1,
6154876048578946176,3,baffle,1,
6154897214176810752,3,baffle,1,
6154909244381286784,3,ossuary,1,rejected
6154944458817065600,3,baffle,1,
6154960161216677632,3,baffle,1,
6155041456358224768,3,baffle,1,
6155207585693438464,3,baffle,1,
6155315337832393344,3,baffle,1,
6155317987828543616,3,baffle,1,
6155326195509502080,3,ossuary,1,rejected
6155521500558872448,3,baffle,1,
6155580255711394048,3,ossuary,1,rejected
6155633921329445632,3,baffle,1,
6155633955687777280,3,baffle,1,
6155767305832238720,3,baffle,1,
6155785864386070528,3,baffle,1,
6155825854825316096,3,baffle,1,
6155943609944826624,3,baffle,1,
6155994256199280256,3,baffle,1,
6156048304067581568,3,baffle,1,
6156107742120031744,3,baffle,1,
6156180004944666880,3,baffle,1,
6156477246744836736,3,baffle,1,
6156734227524771328,3,baffle,1,
6156902177925779456,3,baffle,1,
6156948804090733312,3,baffle,1,
6156999931381637760,3,baffle,1,
6157008276502304896,3,baffle,1,
6157012090433583360,3,baffle,1,
6157156577428664064,3,ossuary,1,rejected
6157220589621118208,3,baffle,1,
6157320851338061184,3,baffle,1,
6157396545841475072,3,baffle,1,
6157469865227494016,3,baffle,1,
6157512952339409280,3,baffle,1,
6157523676873526784,3,baffle,1,
6157730591217766272,3,ossuary,1,rejected
6157771857263541120,3,baffle,1,
6157832841504274304,3,baffle,1,
6158019144300771968,3,ossuary,1,rejected
6158033399297235200,3,baffle,1,
6158116687301379200,3,ossuary,1,rejected
6158132836378373376,3,baffle,1,
6158252068966962944,3,ossuary,1,rejected
6158499076830286976,3,baffle,1,
6158543680066392704,3,baffle,1,
6158558386034409728,3,ossuary,1,rejected
6158565562923531264,3,baffle,1,
6158697130657915008,3,baffle,1,
6158706957543863936,3,baffle,1,
6158842472351234816,3,baffle,1,
6158877171391611264,3,baffle,1,
6159300895685761536,3,baffle,1,
6159300899980858112,3,baffle,1,
6159415592787275520,3,baffle,1,
6159553748999704448,3,baffle,1,
6159587563277621632,3,baffle,1,
6159601852632605056,3,ossuary,1,rejected
6159622571554838912,3,baffle,1,
6159671912140248320,3,baffle,1,
6159709742211474304,3,baffle,1,
6159845433114484096,3,baffle,1,
6159969707991512704,3,baffle,1,
6160104230663452544,3,baffle,1,
6160124605988619776,3,baffle,1,
6160350070295945472,3,baffle,1,
6160487169947620352,3,ossuary,1,rejected
6160487234371819392,3,baffle,1,
6160566021250878080,3,baffle,1,
6160582032888963456,3,baffle,1,
6160952499588091008,3,baffle,1,
6160975142655663360,3,baffle,1,
6161034795459040000,3,ossuary,1,rejected
6161056094202219520,3,baffle,1,
6161082727294186240,3,ossuary,1,rejected
6161148354394417024,3,baffle,1,
6161179759195147392,3,baffle,1,
6161184638278034432,3,ossuary,1,rejected
6161187142241647744,3,baffle,1,
6161305511540837760,3,baffle,1,
6161312215986600576,3,ossuary,1,rejected
6161343582130940160,3,baffle,1,
6161382206773412992,3,baffle,1,
6161397909173952768,3,baffle,1,
6161456904844502912,3,baffle,1,
6161603449128933376,3,baffle,1,
6161603547910646016,3,baffle,1,
6161605201475593984,3,baffle,1,
6161646325787000832,3,baffle,1,
6161656805505167488,3,baffle,1,
6161698110208059776,3,ossuary,1,rejected
6161742915306873856,3,baffle,1,
6161786479160304128,3,baffle,1,
6161797856528459904,3,baffle,1,
6161863414909098496,3,baffle,1,
6161875505239846784,3,baffle,1,
6161953437423770880,3,baffle,1,
6161955941387852416,3,baffle,1,
6161991198775940224,3,baffle,1,
6162139529766516480,3,ossuary,1,rejected
6162170144293728000,3,ossuary,1,rejected
6162172377676743552,3,baffle,1,
6162303696299782400,3,baffle,1,
6162322735891356032,3,baffle,1,
6162328847628252288,3,baffle,1,
6162361940352882944,3,baffle,1,
6162436397906038656,3,baffle,1,
6162447251287528064,3,baffle,1,
6162539958157428608,3,ossuary,1,rejected
6162785595926962048,3,ossuary,1,rejected
6162843006752820224,3,baffle,1,
6162898742545303552,3,baffle,1,
